Identificador,FK_Evaluacion_Evaluacion,FK_Alumnos_Apellidos_Nombre,FK_Modulos_Nombre,FK_Notas_Nota,Nota Real
92578,5,3009,1441,4,3
92580,5,3009,1443,8,7
92581,5,2129,1443,14,13
92585,2,2064,1718,10,9
92586,5,1740,2144,6,5
92587,5,3204,2144,14,13
92588,5,1740,2138,9,8
92589,5,3625,1751,6,5
92590,5,4100,1751,2,1
92591,5,3466,2096,6,5
92592,5,3427,2097,2,1
92593,5,3948,1566,10,9
92594,5,3948,1568,10,9
92595,5,3948,1569,10,9
92596,4,4304,1566,14,13
92597,5,4304,1566,14,13
92598,4,4304,1568,14,13
92599,5,4304,1568,14,13
92600,4,4304,1569,14,13
92601,5,4304,1569,14,13
92602,5,4504,1566,14,13
92603,5,4504,1568,14,13
92604,5,4504,1569,14,13
92605,5,1875,1566,10,9
92606,5,1875,1568,9,8
92607,5,4402,1568,8,7
92608,5,1875,1569,9,8
92609,2,4411,2040,10,9
92610,2,4411,2041,8,7
92611,2,4411,2042,8,7
92612,2,4411,2043,2,1
92613,2,4411,2044,8,7
92614,2,4411,2045,4,3
92615,2,4411,2057,6,5
92616,2,4411,2058,7,6
92617,2,4407,2040,11,10
92618,2,4407,2041,11,10
92619,2,4407,2042,10,9
92620,2,4407,2043,11,10
92621,2,4407,2044,11,10
92622,2,4436,2040,10,9
92623,2,4436,2041,8,7
92624,2,4436,2042,9,8
92625,2,4436,2043,11,10
92626,2,4436,2044,10,9
92627,2,4436,2045,11,10
92629,2,4436,2058,10,9
92630,2,4404,2040,11,10
92631,2,4404,2041,8,7
92632,2,4404,2042,9,8
92633,2,4404,2043,11,10
92634,2,4404,2044,10,9
92635,2,4404,2045,9,8
92636,2,4404,2058,7,6
92637,2,4406,2040,11,10
92638,2,4406,2041,9,8
92640,2,4406,2042,10,9
92641,2,4406,2043,10,9
92642,2,4406,2044,11,10
92643,2,4406,2045,11,10
92644,2,4406,2058,11,10
92645,2,4408,2040,11,10
92646,2,4408,2041,8,7
92647,2,4408,2042,10,9
92648,2,4408,2043,10,9
92649,2,4408,2044,9,8
92650,2,4408,2045,11,10
92651,2,4408,2058,9,8
92652,2,4438,2040,11,10
92653,2,4438,2041,9,8
92654,2,4438,2042,9,8
92655,2,4438,2043,10,9
92656,2,4438,2044,11,10
92657,2,4438,2045,9,8
92658,2,4438,2058,9,8
92659,2,4405,2040,11,10
92660,2,4405,2041,11,10
92661,2,4405,2042,10,9
92662,5,3179,1530,5,4
92663,2,4405,2043,11,10
92664,2,4405,2044,10,9
92665,2,4405,2045,10,9
92666,2,4405,2058,11,10
92667,5,3600,1530,7,6
92668,5,3012,1462,9,8
92669,2,4413,2055,9,8
92670,2,4413,2056,9,8
92671,2,4413,2179,7,6
92672,2,4413,2180,9,8
92673,2,4413,2181,4,3
92674,2,4413,2182,5,4
92675,5,2567,1571,4,3
92676,2,4466,2054,8,7
92677,2,4466,2055,7,6
92678,2,4466,2056,7,6
92679,2,4466,2179,8,7
92680,2,4466,2180,10,9
92681,2,4466,2181,9,8
92682,2,4466,2182,9,8
92683,2,4439,2054,4,3
92684,2,4439,2055,10,9
92685,2,4439,2056,6,5
92686,2,4439,2180,9,8
92687,2,4439,2181,9,8
92688,2,4439,2182,3,2
92689,2,4440,2179,14,13
92690,2,4440,2180,14,13
92691,2,4440,2181,14,13
92692,2,4440,2182,14,13
92693,5,3622,1905,6,5
92694,2,4412,1975,2,1
92695,2,4412,1979,10,9
92696,2,4412,1980,10,9
92697,5,3045,1751,2,1
92698,2,3891,1675,11,10
92699,2,4066,1675,11,10
92700,2,4138,1675,11,10
92701,2,3789,1657,7,6
92702,2,3833,1657,10,9
92703,2,3836,1657,6,5
92704,2,4448,1657,8,7
92705,2,3808,1657,5,4
92706,2,3884,1657,9,8
92707,2,3838,1657,9,8
92708,2,3873,1657,7,6
92709,2,3861,1657,10,9
92710,2,3875,1657,7,6
92711,2,3886,1657,5,4
92712,2,2384,1657,3,2
92713,2,2060,1657,7,6
92714,2,4309,1657,3,2
92715,2,3874,1657,7,6
92716,2,3849,1657,7,6
92717,2,3904,1657,5,4
92718,2,3881,1675,11,10
92719,2,4180,1675,11,10
92720,2,4152,1675,11,10
92721,2,2918,1657,14,13
92722,2,2062,1675,8,7
92723,2,3814,1657,8,7
92724,2,4126,1675,11,10
92725,2,3856,1657,6,5
92726,2,3791,1657,8,7
92727,2,3885,1657,9,8
92728,2,4315,1675,11,10
92729,2,4276,1657,6,5
92730,2,1871,1657,8,7
92731,2,3851,1657,6,5
92732,2,1773,1657,6,5
92733,2,2068,1657,10,9
92734,2,3993,1657,6,5
92735,2,3863,1657,9,8
92736,2,3942,1657,8,7
92737,2,3907,1657,7,6
92738,2,3843,1657,9,8
92739,2,3853,1657,7,6
92740,5,3639,2092,14,13
92741,2,4417,1600,10,9
92742,2,3876,1600,7,6
92743,2,3800,1638,7,6
92744,2,3784,1638,8,7
92745,2,1904,1638,7,6
92746,2,2106,1638,11,10
92747,2,2105,1638,9,8
92748,2,3686,1638,9,8
92749,2,3786,1638,7,6
92750,2,1760,1638,5,4
92751,2,3694,1638,10,9
92752,2,3797,1638,9,8
92753,2,3695,1638,4,3
92754,2,2353,1638,9,8
92755,2,3803,1638,7,6
92756,2,3805,1638,7,6
92757,2,3675,1638,6,5
92758,2,3822,1638,10,9
92759,2,3023,1638,9,8
92760,2,2074,1638,6,5
92761,2,2050,1638,10,9
92762,2,3999,1638,7,6
92763,2,3799,1638,6,5
92764,2,1755,1638,7,6
92765,2,2668,1638,6,5
92766,2,3801,1638,8,7
92767,2,4378,1600,9,8
92768,2,3997,1638,7,6
92769,2,1958,1638,8,7
92770,2,1762,1638,7,6
92771,2,3677,1638,7,6
92772,2,3787,1638,9,8
92773,2,3981,1401,7,6
92774,2,3953,1401,7,6
92775,2,3976,1401,4,3
92776,2,3975,1401,9,8
92777,2,4001,1401,8,7
92778,2,3937,1401,4,3
92779,2,3945,1401,8,7
92780,2,3935,1401,4,3
92781,2,3812,1401,6,5
92782,2,4021,1401,7,6
92783,2,3796,1401,6,5
92784,2,3922,1401,4,3
92785,2,4053,1401,8,7
92786,2,4000,1401,8,7
92787,2,3996,1401,11,10
92788,2,3802,1401,9,8
92789,2,3929,1401,10,9
92790,2,3848,1401,7,6
92791,2,4046,1401,6,5
92792,2,3809,1401,7,6
92793,2,3940,1401,4,3
92794,2,3897,1401,2,1
92795,2,3925,1401,6,5
92796,2,3984,1401,6,5
92797,2,3868,1401,9,8
92798,2,3825,1401,7,6
92799,2,3681,1401,5,4
92800,2,3961,1401,8,7
92801,2,4209,1600,8,7
92802,2,4496,1600,9,8
92803,2,4317,1600,9,8
92804,2,4139,1600,11,10
92805,2,4475,1600,10,9
92806,2,4140,1600,10,9
92807,2,3839,1600,10,9
92808,2,4279,1599,11,10
92809,2,4279,1600,10,9
92810,2,3972,1600,10,9
92811,2,3991,1600,10,9
92812,2,4316,1600,8,7
92813,2,4117,1417,8,7
92814,2,4257,1417,7,6
92815,2,4221,1417,8,7
92816,5,2838,1444,14,13
92817,2,4149,1417,8,7
92818,2,4141,1600,10,9
92819,2,4419,1417,6,5
92820,2,4148,1417,7,6
92821,2,4156,1417,10,9
92822,2,4087,1417,6,5
92823,2,4132,1417,8,7
92824,2,4226,1417,6,5
92825,2,4115,1417,8,7
92826,2,4104,1417,5,4
92827,2,4129,1417,8,7
92828,2,4097,1417,6,5
92829,2,4078,1417,7,6
92830,2,4147,1417,7,6
92831,5,2025,1444,14,13
92832,2,4031,1417,8,7
92833,2,4130,1417,8,7
92834,2,4113,1417,8,7
92835,2,4295,1600,6,5
92836,2,4229,1417,7,6
92837,2,4308,1417,6,5
92838,2,4131,1417,5,4
92839,2,4077,1600,10,9
92840,2,4515,1600,9,8
92841,2,4524,1600,9,8
92842,2,4024,1600,8,7
92843,2,4461,1600,7,6
92844,2,4474,1600,5,4
92845,2,4106,2125,11,10
92846,2,4120,2125,9,8
92847,2,4134,2125,9,8
92848,2,4076,2125,11,10
92849,2,4038,2125,10,9
92850,2,4020,2125,11,10
92851,2,4074,2125,9,8
92852,2,4075,2125,10,9
92853,2,4027,2125,11,10
92854,2,4135,2125,9,8
92855,2,4047,2125,11,10
92856,2,4026,2125,10,9
92857,2,3994,2125,11,10
92858,2,3966,2125,10,9
92859,2,4069,2125,10,9
92860,2,4052,2125,10,9
92861,2,4168,2125,9,8
92862,2,4079,2125,10,9
92863,2,3977,2125,10,9
92864,2,3941,2125,10,9
92865,2,4081,2125,9,8
92866,2,4122,2125,11,10
92867,2,4095,2125,10,9
92868,2,4002,2125,10,9
92869,2,3920,1600,8,7
92870,2,3974,2125,10,9
92871,2,4106,2122,11,10
92872,2,4106,2123,11,10
92873,2,4119,2123,9,8
92874,2,4120,2123,10,9
92875,2,4134,2123,8,7
92876,2,4076,2123,11,10
92877,2,4038,2123,11,10
92878,2,4020,2123,11,10
92879,2,4074,2123,10,9
92880,2,4075,2123,10,9
92881,2,4027,2123,11,10
92882,2,4135,2123,8,7
92883,2,4047,2123,11,10
92884,2,4026,2123,10,9
92885,2,3994,2123,10,9
92886,2,3966,2123,11,10
92887,2,4069,2123,10,9
92888,2,4052,2123,9,8
92889,2,4079,2123,10,9
92890,2,3977,2123,9,8
92891,2,3941,2123,10,9
92892,2,4081,2123,9,8
92893,2,4122,2123,11,10
92894,2,4095,2123,10,9
92895,2,4002,2123,11,10
92896,2,3974,2123,10,9
92897,2,4034,1600,8,7
92899,5,3012,1458,6,5
92900,5,3012,1459,7,6
92901,2,2158,1600,10,9
92902,2,4256,1437,14,13
92904,2,4205,1600,8,7
92905,5,3045,1442,6,5
92906,5,3045,1443,7,6
92907,2,4394,1600,8,7
92909,2,4427,1437,11,10
92910,2,4471,1437,6,5
92911,2,4506,1437,8,7
92912,2,3949,1437,14,13
92913,2,3951,1437,6,5
92914,2,4094,1437,7,6
92915,2,4146,1437,8,7
92916,2,4420,1600,11,10
92918,2,3665,1437,7,6
92919,2,3960,1437,6,5
92920,2,3950,1437,9,8
92921,2,3980,1437,10,9
92922,5,3334,1494,8,7
92923,5,3334,1495,7,6
92924,2,4503,1600,6,5
92927,2,4525,1437,10,9
92928,2,4468,1437,5,4
92929,2,4051,1437,6,5
92930,2,4511,1437,8,7
92931,2,3830,1437,7,6
92932,2,4440,2055,7,6
92933,2,4090,1437,9,8
92934,2,4440,2054,8,7
92935,2,4006,1437,6,5
92936,2,4522,1437,14,13
92937,2,4099,1437,4,3
92938,2,4306,1437,4,3
92939,5,3140,1683,6,5
92940,2,4207,1600,11,10
92941,2,3691,1524,10,9
92942,5,3586,1606,14,13
92943,2,4161,1524,9,8
92944,6,3586,1606,14,13
92945,2,4093,1524,9,8
92946,5,3406,1605,6,5
92947,2,4289,1524,8,7
92948,2,4170,1524,10,9
92949,5,3556,1683,10,9
92950,2,4437,1960,9,8
92951,2,4150,1524,9,8
92952,2,4194,1601,14,13
92953,2,4443,1960,10,9
92954,2,4263,1524,8,7
92955,2,4464,1960,3,2
92956,2,4194,1600,14,13
92957,2,2280,1524,9,8
92958,2,4301,1524,8,7
92959,2,2352,1600,10,9
92960,2,4108,1524,8,7
92961,2,4437,1961,7,6
92962,2,4443,1961,8,7
92963,2,4464,1961,10,9
92964,2,2063,1524,9,8
92965,2,4022,1524,8,7
92966,2,3691,1525,10,9
92967,2,4161,1525,9,8
92968,2,4093,1525,9,8
92969,2,4289,1525,9,8
92970,2,4170,1525,7,6
92971,2,4150,1525,9,8
92972,5,3017,1683,7,6
92973,2,4443,1962,7,6
92974,2,4263,1525,7,6
92975,2,4437,1962,4,3
92976,2,2280,1525,6,5
92977,2,4301,1525,6,5
92978,2,4108,1525,9,8
92979,2,2063,1525,7,6
92980,2,4464,1962,3,2
92981,2,4022,1525,9,8
92982,2,4437,1963,6,5
92983,2,4443,1963,11,10
92984,2,4464,1963,9,8
92985,2,3691,1526,9,8
92986,2,4161,1526,9,8
92987,2,4093,1526,8,7
92988,2,4289,1526,9,8
92989,5,3599,1683,7,6
92990,2,4170,1526,7,6
92991,2,4150,1526,8,7
92992,2,4263,1526,14,13
92993,2,2280,1526,9,8
92994,2,4301,1526,7,6
92995,2,4437,1964,3,2
92996,2,4108,1526,9,8
92997,2,2063,1526,8,7
92998,2,4443,1964,10,9
92999,2,4464,1964,8,7
93000,3,3691,1526,10,9
93001,2,4210,1600,8,7
93002,2,3988,1600,11,10
93003,2,4377,1600,9,8
93004,2,4035,1437,5,4
93005,2,4478,1437,9,8
93006,2,4531,1437,10,9
93007,2,4241,1437,3,2
93008,2,3231,1437,14,13
93009,5,3068,1681,9,8
93010,2,2064,1717,7,6
93011,5,2761,1681,14,13
93012,5,2761,1683,14,13
93013,2,3688,1600,10,9
93014,4,3859,1717,10,9
93015,5,2761,1684,14,13
93016,5,4197,1683,14,13
93017,2,4373,1720,9,8
93018,2,4262,1720,8,7
93019,2,4284,1720,5,4
93020,2,2377,1720,10,9
93021,2,3894,1720,10,9
93022,2,4102,1720,8,7
93023,2,3938,1720,8,7
93024,2,3903,1720,7,6
93025,2,4300,1720,11,10
93026,2,4246,1720,8,7
93027,2,4529,1437,6,5
93028,2,3859,1720,10,9
93029,2,4489,1437,6,5
93030,2,4208,1600,9,8
93032,2,4127,1600,6,5
93033,2,4480,1600,14,13
93034,2,4271,1600,14,13
93035,2,4254,1563,10,9
93036,2,4199,1563,10,9
93037,2,4502,1563,9,8
93038,2,4045,1563,10,9
93039,2,4532,1563,4,3
93040,2,4508,1563,8,7
93041,2,3916,1563,7,6
93042,2,4049,1563,14,13
93043,2,4403,1487,9,8
93044,2,3834,1487,5,4
93045,2,3959,1487,5,4
93046,2,4369,1487,6,5
93047,2,4446,1487,5,4
93048,2,4454,1487,7,6
93049,2,4219,1487,5,4
93050,2,4218,1487,9,8
93051,2,4297,1487,7,6
93052,2,4281,1487,9,8
93053,2,4403,1486,7,6
93054,2,3834,1486,8,7
93055,2,3959,1486,5,4
93056,2,4369,1486,3,2
93057,2,4446,1486,5,4
93058,2,4454,1486,5,4
93059,2,4219,1486,4,3
93060,2,4218,1486,10,9
93061,2,4297,1486,5,4
93062,2,4281,1486,7,6
93063,2,4049,1562,9,8
93064,2,3947,1563,7,6
93065,2,4490,1563,10,9
93066,2,3909,1563,14,13
93067,2,4514,1563,11,10
93068,2,4057,1563,14,13
93069,2,4255,1563,8,7
93070,2,4198,1563,10,9
93071,2,4246,1718,7,6
93072,2,3967,1563,9,8
93073,2,3859,1718,10,9
93074,2,3979,1563,4,3
93075,5,3068,1685,10,9
93076,2,4442,1563,7,6
93077,2,3880,1563,11,10
93078,2,3852,1563,6,5
93079,2,1767,1563,6,5
93080,2,4401,1563,6,5
93081,2,4058,1563,7,6
93082,2,4516,1563,8,7
93083,2,4201,1563,6,5
93084,2,4393,1563,8,7
93085,2,4056,1563,9,8
93086,2,3871,1563,7,6
93087,2,3790,1563,7,6
93088,2,4270,1563,7,6
93089,2,4303,1563,11,10
93090,2,4202,1563,6,5
93091,2,4054,1563,9,8
93092,2,4460,1563,8,7
93093,2,3693,1563,8,7
93094,2,3998,1563,9,8
93095,2,4523,1563,3,2
93096,2,4293,1563,10,9
93097,2,4254,1565,10,9
93098,2,4199,1565,9,8
93099,2,4502,1565,10,9
93100,2,4045,1565,11,10
93101,2,4532,1565,4,3
93102,2,4508,1565,9,8
93103,2,3916,1565,7,6
93104,2,3947,1565,8,7
93105,2,4490,1565,11,10
93106,2,3909,1565,14,13
93107,2,4514,1565,11,10
93108,2,4057,1565,14,13
93109,2,4255,1565,10,9
93110,2,4198,1565,11,10
93111,2,3979,1565,5,4
93112,2,4442,1565,2,1
93113,2,3880,1565,11,10
93114,2,1767,1565,6,5
93115,2,4401,1565,4,3
93116,2,4058,1565,8,7
93117,2,4516,1565,9,8
93118,2,4201,1565,4,3
93119,2,4393,1565,8,7
93120,2,3871,1565,10,9
93121,2,3790,1565,7,6
93122,2,4303,1565,11,10
93123,2,4202,1565,7,6
93124,2,4054,1565,9,8
93125,2,4460,1565,9,8
93126,2,3693,1565,9,8
93127,2,3998,1565,11,10
93128,2,4523,1565,3,2
93129,2,4293,1565,10,9
93130,2,4256,1439,14,13
93131,2,4427,1439,11,10
93132,2,4471,1439,8,7
93133,2,3949,1439,14,13
93134,2,4506,1439,10,9
93135,2,3951,1439,9,8
93136,2,4094,1439,7,6
93137,2,4146,1439,10,9
93138,2,3665,1439,10,9
93139,2,3960,1439,4,3
93140,2,3950,1439,10,9
93141,2,3980,1439,10,9
93142,2,4525,1439,10,9
93143,2,4468,1439,6,5
93144,2,4051,1439,8,7
93145,2,4511,1439,10,9
93146,2,3830,1439,8,7
93147,2,4090,1439,10,9
93148,2,4006,1439,8,7
93149,2,4522,1439,14,13
93150,2,4099,1439,7,6
93151,2,4306,1439,7,6
93152,2,4478,1439,10,9
93153,2,4035,1439,8,7
93154,2,4531,1439,10,9
93155,2,4529,1439,8,7
93156,2,4489,1439,8,7
93157,2,4100,1439,5,4
93158,2,2021,1439,6,5
93159,2,4373,1757,9,8
93160,2,4262,1757,5,4
93161,2,4284,1757,6,5
93162,2,4501,1757,8,7
93163,2,3894,1757,10,9
93164,2,4102,1757,10,9
93165,2,3938,1757,9,8
93166,2,3903,1757,5,4
93167,2,4300,1757,9,8
93168,2,4176,1757,14,13
93169,2,2064,1757,6,5
93170,2,4246,1757,8,7
93171,2,4456,1794,5,4
93172,2,4355,1794,9,8
93173,2,3859,1757,9,8
93174,2,4351,1794,9,8
93175,2,2456,1794,9,8
93176,2,4353,1794,7,6
93177,2,3325,1794,7,6
93178,2,4352,1794,10,9
93179,2,4358,1794,8,7
93180,2,4354,1794,9,8
93181,2,4350,1794,7,6
93182,2,4356,1794,4,3
93183,2,4456,1795,6,5
93184,2,4355,1795,10,9
93185,2,4351,1795,10,9
93186,2,2456,1795,9,8
93187,2,4353,1795,8,7
93188,2,3325,1795,8,7
93189,2,4352,1795,10,9
93190,2,4358,1795,9,8
93191,2,4354,1795,8,7
93192,2,4350,1795,8,7
93193,2,4356,1795,7,6
93194,2,4456,1796,4,3
93195,2,4355,1796,10,9
93196,2,4351,1796,7,6
93197,2,2456,1796,10,9
93198,2,4353,1796,10,9
93199,2,3325,1796,10,9
93200,2,4352,1796,9,8
93201,2,4358,1796,10,9
93202,2,4354,1796,10,9
93203,2,4350,1796,8,7
93204,2,4356,1796,7,6
93205,2,4456,1834,8,7
93206,2,4355,1834,8,7
93207,2,4351,1834,9,8
93208,2,2456,1834,9,8
93209,2,4353,1834,7,6
93210,2,3834,1493,8,7
93211,2,4403,1493,9,8
93212,2,3959,1493,6,5
93213,2,4369,1493,7,6
93214,2,4297,1493,7,6
93215,2,4218,1493,2,1
93216,2,4446,1493,5,4
93217,2,4219,1493,3,2
93218,2,4454,1493,6,5
93219,2,4281,1493,9,8
93220,2,4356,1834,9,8
93221,2,3691,1528,9,8
93222,2,4161,1528,9,8
93223,2,4022,1528,7,6
93225,2,4289,1528,7,6
93226,2,4170,1528,8,7
93227,2,4150,1528,11,10
93228,2,4263,1528,9,8
93229,2,2280,1528,6,5
93230,2,4301,1528,9,8
93231,2,4108,1528,9,8
93232,2,2063,1528,10,9
93233,5,3068,1683,11,10
93234,2,4469,1806,9,8
93235,2,4345,1806,8,7
93236,2,4326,1806,6,5
93237,2,4327,1806,3,2
93238,2,4346,1806,10,9
93239,2,2589,1806,8,7
93240,2,4333,1806,4,3
93241,2,4337,1806,10,9
93242,2,4325,1806,10,9
93243,2,4344,1806,14,13
93244,2,4336,1806,4,3
93245,2,4348,1806,4,3
93246,2,4342,1806,8,7
93247,2,4340,1806,7,6
93248,2,4323,1806,10,9
93249,2,4347,1806,7,6
93250,2,4335,1806,7,6
93251,2,4334,1806,3,2
93252,2,4324,1806,7,6
93253,2,4338,1806,9,8
93254,2,4339,1806,7,6
93255,2,4332,1806,2,1
93256,2,4330,1806,8,7
93257,2,4349,1806,7,6
93258,2,4329,1806,9,8
93260,2,4469,1807,11,10
93261,2,4345,1807,10,9
93262,2,4326,1807,8,7
93263,2,4327,1807,8,7
93264,2,4346,1807,8,7
93265,2,2589,1807,9,8
93266,2,4333,1807,8,7
93267,2,4337,1807,9,8
93268,2,4325,1807,10,9
93269,2,4344,1807,7,6
93270,2,4336,1807,5,4
93271,2,4348,1807,3,2
93272,2,4342,1807,9,8
93273,2,4340,1807,5,4
93274,2,4323,1807,10,9
93275,2,4347,1807,7,6
93276,2,4335,1807,8,7
93277,2,4334,1807,7,6
93278,2,4324,1807,8,7
93279,2,4338,1807,9,8
93280,2,4339,1807,8,7
93281,2,4332,1807,7,6
93282,2,4330,1807,8,7
93283,2,4349,1807,7,6
93284,2,4329,1807,11,10
93286,2,2463,1807,8,7
93287,2,4469,1808,11,10
93288,2,3972,1601,10,9
93289,2,3972,1602,10,9
93290,2,4077,1602,10,9
93291,2,4034,1601,7,6
93292,2,3876,1601,10,9
93293,2,4077,1601,9,8
93294,2,4127,1601,9,8
93295,2,4271,1601,14,13
93296,2,4515,1601,10,9
93297,2,4377,1601,11,10
93298,2,4295,1601,8,7
93299,2,4209,1601,9,8
93300,2,4141,1601,10,9
93301,2,2926,1601,14,13
93302,2,3688,1601,8,7
93303,2,4417,1601,10,9
93304,2,4207,1601,10,9
93305,2,4210,1601,9,8
93306,2,4503,1601,6,5
93307,2,4208,1601,5,4
93308,2,4316,1601,10,9
93309,2,3991,1601,10,9
93310,2,4140,1601,9,8
93311,2,3920,1601,7,6
93312,2,4524,1601,5,4
93313,2,4420,1601,7,6
93314,2,4205,1601,8,7
93315,2,4279,1601,11,10
93316,2,4024,1601,8,7
93317,2,4461,1601,7,6
93318,2,3839,1601,10,9
93319,2,3988,1601,9,8
93320,2,4475,1601,10,9
93321,2,4474,1601,8,7
93322,2,4378,1601,9,8
93323,2,4139,1601,9,8
93324,2,2352,1601,10,9
93325,2,4427,1433,10,9
93326,2,4471,1433,4,3
93327,2,4506,1433,11,10
93328,2,3949,1433,14,13
93329,2,3951,1433,4,3
93330,2,4094,1433,8,7
93331,2,4146,1433,7,6
93332,2,3665,1433,8,7
93333,2,3960,1433,4,3
93334,2,3950,1433,6,5
93335,2,3980,1433,6,5
93336,2,4525,1433,3,2
93337,2,4468,1433,7,6
93338,2,4051,1433,4,3
93339,2,4511,1433,6,5
93340,2,3830,1433,7,6
93341,2,4090,1433,7,6
93342,2,4006,1433,4,3
93343,2,4522,1433,14,13
93344,2,4099,1433,5,4
93345,2,4306,1433,6,5
93346,2,4478,1433,7,6
93347,2,4035,1433,6,5
93348,3,4531,1433,7,6
93349,2,4531,1433,5,4
93350,2,4529,1433,4,3
93351,2,4489,1433,3,2
93352,2,4241,1433,5,4
93354,5,4241,1433,2,1
93356,2,4364,1449,10,9
93357,2,3908,1449,9,8
93358,2,4285,1449,9,8
93359,2,4096,1449,10,9
93360,2,3857,1449,11,10
93361,2,3860,1449,9,8
93362,2,4530,1449,6,5
93363,2,4311,1449,6,5
93364,2,4250,1449,10,9
93365,2,2390,1449,6,5
93366,2,4371,1449,11,10
93367,2,4041,1449,6,5
93368,2,3816,1449,6,5
93369,2,4261,1449,8,7
93370,2,4286,1449,8,7
93371,2,4182,1449,11,10
93372,2,3684,1449,9,8
93373,2,4535,1449,6,5
93374,2,4473,1449,10,9
93375,2,4251,1449,10,9
93376,2,4123,1449,10,9
93377,2,4310,1449,8,7
93378,2,4136,1449,8,7
93379,2,3882,1449,7,6
93380,2,4040,1449,8,7
93381,2,4185,1449,9,8
93382,2,3972,1603,10,9
93383,3,4185,1449,9,8
93384,2,3867,1449,7,6
93385,2,4484,1449,9,8
93386,2,4034,1603,7,6
93387,2,3876,1603,10,9
93388,2,4482,1449,8,7
93389,2,4077,1603,10,9
93390,2,4127,1603,10,9
93391,2,4271,1603,14,13
93392,2,4244,1449,11,10
93393,2,4515,1603,9,8
93394,2,4377,1603,11,10
93395,2,4295,1603,10,9
93396,2,4209,1603,11,10
93397,2,4141,1603,10,9
93398,2,4372,1449,9,8
93399,2,2926,1603,14,13
93400,2,3688,1603,10,9
93401,2,4360,1449,10,9
93402,2,4417,1603,10,9
93403,2,3846,1449,7,6
93404,2,4207,1603,11,10
93405,2,4235,1449,11,10
93406,2,3890,1449,9,8
93407,2,4210,1603,10,9
93408,2,3946,1449,11,10
93409,2,4064,1449,11,10
93410,2,4503,1603,6,5
93411,2,4208,1603,5,4
93412,2,4277,1449,5,4
93413,2,4526,1449,8,7
93414,2,4316,1603,11,10
93415,2,3991,1603,11,10
93416,2,4183,1449,10,9
93417,2,4140,1603,9,8
93418,2,4236,1449,6,5
93419,2,4287,1449,11,10
93420,2,4065,1449,9,8
93421,2,3683,1449,9,8
93422,2,3920,1603,7,6
93423,2,4524,1603,6,5
93424,2,3404,1449,11,10
93425,2,4420,1603,8,7
93426,2,4205,1603,7,6
93427,4,3404,1449,11,10
93428,2,4279,1603,11,10
93429,2,4024,1603,11,10
93430,2,4364,1452,9,8
93431,2,3908,1452,8,7
93432,2,4461,1603,11,10
93433,2,4285,1452,9,8
93434,1,2158,1603,10,9
93435,2,2158,1603,11,10
93436,3,4285,1452,8,7
93437,2,4096,1452,11,10
93438,2,3857,1452,11,10
93439,2,3860,1452,11,10
93440,2,4530,1452,7,6
93441,2,2158,1601,10,9
93442,2,4311,1452,6,5
93443,2,4250,1452,10,9
93444,2,2390,1452,8,7
93445,2,3839,1603,11,10
93446,2,4371,1452,11,10
93447,2,4041,1452,9,8
93448,2,3816,1452,10,9
93449,2,3988,1603,10,9
93450,2,4261,1452,8,7
93451,2,4475,1603,10,9
93452,2,4474,1603,11,10
93453,2,4286,1452,10,9
93454,2,4182,1452,11,10
93455,2,3684,1452,10,9
93456,2,4378,1603,10,9
93457,2,4139,1603,10,9
93458,2,4535,1452,8,7
93459,2,4473,1452,11,10
93460,2,4194,1603,14,13
93461,2,4251,1452,11,10
93462,2,4123,1452,11,10
93463,2,4310,1452,8,7
93464,2,2352,1603,11,10
93465,2,4136,1452,9,8
93466,2,4040,1452,9,8
93467,2,4185,1452,11,10
93468,2,3867,1452,9,8
93469,2,4484,1452,8,7
93470,2,4482,1452,10,9
93471,2,4244,1452,11,10
93472,2,4372,1452,11,10
93473,2,4360,1452,11,10
93474,2,3846,1452,10,9
93475,2,4235,1452,11,10
93476,2,3890,1452,11,10
93477,2,3946,1452,10,9
93478,2,4064,1452,11,10
93479,2,4277,1452,10,9
93480,2,4526,1452,10,9
93481,2,4183,1452,10,9
93482,2,4236,1452,5,4
93483,2,4287,1452,11,10
93484,2,4065,1452,10,9
93485,2,3683,1452,11,10
93486,2,2686,1452,8,7
93487,2,2752,1452,5,4
93488,2,3535,1452,9,8
93489,2,3589,1452,14,13
93490,2,4364,1450,10,9
93491,2,3908,1450,11,10
93492,2,4285,1450,9,8
93493,2,4096,1450,11,10
93494,2,3857,1450,10,9
93495,2,3860,1450,9,8
93496,2,4530,1450,7,6
93497,2,4311,1450,8,7
93498,2,4250,1450,9,8
93499,2,2390,1450,8,7
93500,2,4371,1450,11,10
93501,2,4041,1450,7,6
93502,2,3816,1450,10,9
93503,2,4261,1450,9,8
93504,2,4286,1450,9,8
93505,2,3908,1454,6,5
93506,2,4182,1450,11,10
93507,2,3684,1450,10,9
93508,2,4535,1450,7,6
93509,2,4473,1450,11,10
93510,2,4251,1450,11,10
93511,2,4123,1450,9,8
93512,2,4310,1450,9,8
93513,2,4136,1450,9,8
93514,2,3882,1450,9,8
93515,2,4040,1450,8,7
93516,2,4185,1450,11,10
93517,2,3867,1450,6,5
93518,2,4484,1450,8,7
93519,2,4364,1454,8,7
93520,2,4482,1450,10,9
93521,2,4285,1454,8,7
93522,2,4244,1450,11,10
93523,2,4372,1450,10,9
